alg_name,ins,ins_set,mean,median,min,fr,nr
ecdf-5,max-realizability-robot-navigation_10,MSE23-w,,,,0.0,10
ecdf-5,abstraction-refinement-polysite-xalan,MSE23-w,118903.1,118858.0,114807,1.0,10
ecdf-5,hs-timetabling-BrazilInstance2.xml,MSE23-w,184.9,184.5,164,1.0,10
ecdf-5,ramsey-ram_k4_n19.ra1,MSE23-w,1096.7,1101.5,1002,1.0,10
ecdf-5,railway-transport-f2030,MSE23-w,5005.4,4927.5,4813,1.0,10
ecdf-5,ParametricRBACMaintenance_mse20-role_domino_multiple_0.6_8,MSE23-w,215803.0,219638.5,186867,1.0,10
ecdf-5,generalized-ising-IS20_5.0.5.0.0.5_softer_periodic,MSE23-w,119388436533625.7,119388436533622.0,119388436533622,1.0,10
ecdf-5,abstraction-refinement-downcast-hsqldb,MSE23-w,30305.4,30301.0,30280,1.0,10
ecdf-5,ParametricRBACMaintenance_mse20-role_smallcomp_multiple_0.7_2,MSE23-w,277373.0,277373.0,277373,1.0,10
ecdf-5,metro-metro_8_8_5_20_10_6_500_1_3.lp.sm-extracted,MSE23-w,198.8,195.0,182,1.0,10
ecdf-5,switchingactivitymaximization-SwitchingActivityMaximization_OpenRISC1200_90,MSE23-w,,,,0.0,10
ecdf-5,setcover-rail4872,MSE23-w,,,,0.0,9
ecdf-5,abstraction-refinement-downcast-avrora,MSE23-w,46711.7,46709.0,46700,1.0,10
ecdf-5,generalized-ising-IS12_5.0.5.0.0.5_softer_periodic,MSE23-w,113123559835195.5,113171466486221.0,113011777649462,1.0,10
ecdf-5,relational-inference-pa-2,MSE23-w,2373.8,2401.5,1997,1.0,10
ecdf-5,switchingactivitymaximization-SwitchingActivityMaximization_OpenRISC1200_70,MSE23-w,,,,0.0,10
ecdf-5,decision-tree-primary-tumor-un-formula_0.8_2021_atleast_63_max-5_reduced_incomplete_adaboost_6,MSE23-w,342.8,338.0,338,1.0,10
ecdf-5,pseudoBoolean-normalized-mps-v2-20-10-sentoy.opb.msat,MSE23-w,,,,0.0,10
ecdf-5,MinimumWeightDominatingSetProblem-bn-human-BNU_1_0025865_session_1-bg,MSE23-w,119426029.1,119425561.0,119422383,1.0,10
ecdf-5,MinimumWeightDominatingSetProblem-sc-rel9,MSE23-w,12293671.6,12294705.0,12153630,1.0,10
ecdf-5,MinimumWeightDominatingSetProblem-channel-500x100x100-b050,MSE23-w,29524933.2,29443526.0,29435949,1.0,10
ecdf-5,shiftdesign-limits-10-10_data-3_inst-003_30m.sm-extracted,MSE23-w,,,,0.0,10
ecdf-5,ParametricRBACMaintenance_mse20-role_university_multiple_0.5_5,MSE23-w,244697.8,248574.0,216176,1.0,10
ecdf-5,decision-tree-primary-tumor-un-formula_0.8_2021_atleast_31_max-4_reduced_incomplete_adaboost_4,MSE23-w,157.5,155.0,155,1.0,10
ecdf-5,spot5-5.wcsp.log,MSE23-w,261.0,261.0,261,1.0,10
ecdf-5,abstraction-refinement-polysite-hsqldb,MSE23-w,172605.8,172604.0,172588,1.0,10
ecdf-5,correlation-clustering-Rounded_CorrelationClustering_Protein4_UNARY_N250,MSE23-w,9904039.5,9936731.5,9297453,1.0,10
ecdf-5,timetabling-dds4,MSE23-w,,,,0.0,10
ecdf-5,abstraction-refinement-downcast-pmd,MSE23-w,4277.0,4277.0,4275,1.0,10
ecdf-5,max-realizability-power-distribution_11_7,MSE23-w,126.0,126.0,126,1.0,10
ecdf-5,staff-scheduling-instance7,MSE23-w,1220.3,1218.5,1171,1.0,10
ecdf-5,railway-transport-r11,MSE23-w,57724700.4,58084134.0,55878693,1.0,10
ecdf-5,switchingactivitymaximization-SwitchingActivityMaximization_OpenRISC1200_72,MSE23-w,,,,0.0,10
ecdf-5,judgment-aggregation-ja-kemeny-preflib-00051-00000011,MSE23-w,698.0,698.0,695,1.0,10
ecdf-5,causal-discovery-causal_Mushroom_7_1000,MSE23-w,219663.9,223492.0,202255,1.0,10
ecdf-5,hs-timetabling-BrazilInstance6.xml,MSE23-w,664.7,664.0,649,1.0,10
ecdf-5,ramsey-ram_k3_n16.ra1,MSE23-w,7271.0,7271.0,7271,1.0,10
ecdf-5,spot5-1401.wcsp.log,MSE23-w,459106.0,459106.0,459106,1.0,10
ecdf-5,ParametricRBACMaintenance_mse20-role_smallcomp_multiple_0.9_6,MSE23-w,281786.7,281751.0,281490,1.0,10
ecdf-5,ParametricRBACMaintenance_mse20-role_university_multiple_0.5_7,MSE23-w,272892.0,273872.0,248930,1.0,10
ecdf-5,MaxSATQueriesinInterpretableClassifiers-toms_test_2_CNF_3_20,MSE23-w,212.7,206.5,199,1.0,10
ecdf-5,generalized-ising-IS4_5.0.5.0.0.5_softer_periodic,MSE23-w,115903797840785.3,115857504490177.0,115857504490145,1.0,10
ecdf-5,causal-discovery-causal_carpo_8_1000,MSE23-w,2074396.8,2182894.0,1156983,1.0,10
ecdf-5,railway-transport-bf2030fvslack,MSE23-w,,,,0.0,10
ecdf-5,drmx-cryptogen-geffe128_7,MSE23-w,809.2,810.0,800,1.0,10
ecdf-5,staff-scheduling-instance4,MSE23-w,1746.6,1747.5,1732,1.0,10
ecdf-5,max-realizability-power-distribution_12_8,MSE23-w,216.0,216.0,216,1.0,10
ecdf-5,abstraction-refinement-polysite-avrora,MSE23-w,51888.0,51887.5,51881,1.0,10
ecdf-5,decision-tree-primary-tumor-un-formula_0.8_2021_atleast_15_max-3_reduced_incomplete_adaboost_2,MSE23-w,90.9,92.0,84,1.0,10
ecdf-5,correlation-clustering-Rounded_CorrelationClustering_Vowel_BINARY_N700_D0.200,MSE23-w,74791640.2,74808200.0,73482545,1.0,10
ecdf-5,generalized-ising-IS3_5.0.5.0.0.5_softer_periodic,MSE23-w,116817046100154.2,116821028223969.5,116801767247989,1.0,10
ecdf-5,decision-tree-primary-tumor-un-formula_0.8_2021_atleast_127_max-6_reduced_incomplete_adaboost_2,MSE23-w,117.3,117.0,117,1.0,10
ecdf-5,correlation-clustering-Rounded_CorrelationClustering_Protein3_TRANSITIVE_N280,MSE23-w,19956056.7,19994623.0,19675107,1.0,10
ecdf-5,switchingactivitymaximization-SwitchingActivityMaximization_OpenRISC1200_200,MSE23-w,,,,0.0,10
ecdf-5,setcover-rail507,MSE23-w,190.6,190.0,189,1.0,10
ecdf-5,hs-timetabling-BrazilInstance4.xml,MSE23-w,,,,0.0,10
ecdf-5,staff-scheduling-instance12,MSE23-w,16518.0,16368.5,15522,1.0,10
ecdf-5,shiftdesign-limits-10-10_data-1_inst-084_30m.sm-extracted,MSE23-w,,,,0.0,10
ecdf-5,shiftdesign-limits-10-10_data-2_inst-030_30m.sm-extracted,MSE23-w,,,,0.0,10
ecdf-5,decision-tree-australian-credit-un-formula_0.8_2021_atleast_31_max-4_reduced_incomplete_adaboost_5,MSE23-w,534.4,517.0,517,1.0,10
ecdf-5,timetabling-comp02,MSE23-w,273.5,268.5,215,1.0,10
ecdf-5,decision-tree-anneal-un-formula_0.8_2021_atleast_31_max-4_reduced_incomplete_adaboost_5,MSE23-w,715.5,713.0,713,1.0,10
ecdf-5,generalized-ising-IS7_5.0.5.0.0.5_softer_periodic,MSE23-w,112737520174901.6,112740955536223.0,112706601923009,1.0,10
ecdf-5,spot5-1403.wcsp.log,MSE23-w,459249.6,459249.0,459248,1.0,10
ecdf-5,hs-timetabling-FinlandSecondarySchool.xml,MSE23-w,,,,0.0,10
ecdf-5,shiftdesign-limits-10-10_data-3_inst-002_30m.sm-extracted,MSE23-w,,,,0.0,10
ecdf-5,causal-discovery-causal_Pigs_6_1000,MSE23-w,20925689.9,20157909.0,19219698,1.0,10
ecdf-5,shiftdesign-limits-10-10_data-2_inst-003_30m.sm-extracted,MSE23-w,,,,0.0,10
ecdf-5,ramsey-ram_k3_n14.ra1,MSE23-w,3025.0,3025.0,3025,1.0,10
ecdf-5,generalized-ising-IS15_5.0.5.0.0.5_softer_periodic,MSE23-w,114658059944609.5,114658059944605.0,114658059944605,1.0,10
ecdf-5,shiftdesign-limits-10-10_data-2_inst-025_30m.sm-extracted,MSE23-w,,,,0.0,10
ecdf-5,judgment-aggregation-ja-kemeny-preflib-00049-00000451,MSE23-w,931.9,932.0,930,1.0,10
ecdf-5,correlation-clustering-Rounded_CorrelationClustering_Protein2_BINARY_N240,MSE23-w,16107302.2,16097629.5,16063063,1.0,10
ecdf-5,decision-tree-tic-tac-toe-un-formula_0.8_2021_atleast_15_max-3_reduced_incomplete_adaboost_3,MSE23-w,437.8,443.0,424,1.0,10
ecdf-5,ParametricRBACMaintenance_mse20-role_university_multiple_0.4_7,MSE23-w,246045.3,248859.5,233449,1.0,10
ecdf-5,MinimumWeightDominatingSetProblem-rgg_n_2_24_s0,MSE23-w,54552509.1,54551001.5,54514898,1.0,10
ecdf-5,decision-tree-tic-tac-toe-un-formula_0.8_2021_atleast_15_max-3_reduced_incomplete_adaboost_2,MSE23-w,335.0,335.0,335,1.0,10
ecdf-5,decision-tree-primary-tumor-un-formula_0.8_2021_atleast_127_max-6_reduced_incomplete_adaboost_4,MSE23-w,212.0,212.0,212,1.0,10
ecdf-5,shiftdesign-limits-10-10_data-1_inst-137_30m.sm-extracted,MSE23-w,,,,0.0,10
ecdf-5,timetabling-comp12,MSE23-w,968.7,973.0,922,1.0,10
ecdf-5,abstraction-refinement-downcast-xalan,MSE23-w,65538.4,65538.5,65533,1.0,10
ecdf-5,judgment-aggregation-ja-kemeny-preflib-00049-00000334,MSE23-w,542.0,542.0,542,1.0,10
ecdf-5,generalized-ising-IS6_5.0.5.0.0.5_softer_periodic,MSE23-w,113797656078089.0,113797656078091.0,113797656078081,1.0,10
ecdf-5,switchingactivitymaximization-SwitchingActivityMaximization_OpenRISC1200_100,MSE23-w,,,,0.0,10
ecdf-5,staff-scheduling-instance5,MSE23-w,1385.1,1399.5,1320,1.0,10
ecdf-5,ParametricRBACMaintenance_mse20-role_smallcomp_multiple_0.8_1,MSE23-w,350660.4,350738.0,350239,1.0,10
ecdf-5,correlation-clustering-Rounded_CorrelationClustering_Protein2_BINARY_N380,MSE23-w,37495232.3,37460018.5,37216365,1.0,10
ecdf-5,staff-scheduling-instance6,MSE23-w,2175.9,2202.5,2100,1.0,10
ecdf-5,judgment-aggregation-ja-kemeny-preflib-00049-00000454,MSE23-w,632.5,632.0,632,1.0,10
ecdf-5,decision-tree-heart-cleveland-un-formula_0.8_2021_atleast_15_max-3_reduced_incomplete_adaboost_4,MSE23-w,127.2,127.0,127,1.0,10
ecdf-5,correlation-clustering-Rounded_CorrelationClustering_Protein2_BINARY_N220,MSE23-w,13753285.8,13744660.0,13727551,1.0,10
ecdf-5,spot5-1403.wcsp.dir,MSE23-w,462661.5,463253.5,461260,1.0,10
ecdf-5,generalized-ising-IS9_5.0.5.0.0.5_softer_periodic,MSE23-w,110105064136483.1,110066981524169.0,110066981524169,1.0,10
ecdf-5,switchingactivitymaximization-SwitchingActivityMaximization_OpenRISC1200_80,MSE23-w,,,,0.0,10
ecdf-5,MaxSATQueriesinInterpretableClassifiers-pima_train_6_CNF_3_20,MSE23-w,2790.9,2796.5,2758,1.0,10
ecdf-5,abstraction-refinement-downcast-antlr,MSE23-w,76309.4,76308.0,76302,1.0,10
ecdf-5,causal-discovery-causal_Link_9_100,MSE23-w,2344397.6,2125991.0,1516100,1.0,10
ecdf-5,hs-timetabling-BrazilInstance5.xml,MSE23-w,536.7,538.0,523,1.0,10
ecdf-5,timetabling-comp09,MSE23-w,197.1,198.0,179,1.0,10
ecdf-5,causal-discovery-causal_Link_10_1000,MSE23-w,,,,0.0,10
ecdf-5,switchingactivitymaximization-SwitchingActivityMaximization_OpenRISC1200_66,MSE23-w,,,,0.0,10
ecdf-5,staff-scheduling-instance11,MSE23-w,7414.8,7307.0,7214,1.0,10
ecdf-5,decision-tree-tic-tac-toe-un-formula_0.8_2021_atleast_31_max-4_reduced_incomplete_adaboost_2,MSE23-w,284.2,286.0,276,1.0,10
ecdf-5,MinimumWeightDominatingSetProblem-web-wikipedia2009,MSE23-w,36386916.9,36362329.5,36279202,1.0,10
ecdf-5,correlation-clustering-Rounded_CorrelationClustering_Protein2_UNARY_N220,MSE23-w,15195575.6,15282672.5,14187381,1.0,10
ecdf-5,MinimumWeightDominatingSetProblem-inf-road-usa,MSE23-w,759700564.3,759715288.5,759580360,1.0,10
ecdf-5,ramsey-ram_k3_n19.ra1,MSE23-w,20665.0,20665.0,20665,1.0,10
ecdf-5,staff-scheduling-instance3,MSE23-w,1029.4,1028.5,1023,1.0,10
ecdf-5,setcover-rail2536,MSE23-w,,,,0.0,8
ecdf-5,hs-timetabling-BrazilInstance1.xml,MSE23-w,101.1,103.0,77,1.0,10
ecdf-5,ParametricRBACMaintenance_mse20-role_domino_multiple_0.2_0,MSE23-w,96408.8,97154.5,90141,1.0,10
ecdf-5,relational-inference-pa-3,MSE23-w,2789.3,2818.0,1891,1.0,10
ecdf-5,shiftdesign-limits-10-10_data-4_inst-003_60m.sm-extracted,MSE23-w,,,,0.0,10
ecdf-5,ParametricRBACMaintenance_mse20-role_university_multiple_0.1_1,MSE23-w,58858.0,58805.5,58378,1.0,10
ecdf-5,generalized-ising-IS17_5.0.5.0.0.5_softer_periodic,MSE23-w,115900099423088.4,115902780531937.0,115889374987694,1.0,10
ecdf-5,abstraction-refinement-polysite-bloat,MSE23-w,160.7,166.5,82,1.0,10
ecdf-5,MinimumWeightDominatingSetProblem-hugebubbles-00020,MSE23-w,588484229.0,588482467.5,588404049,1.0,10
ecdf-5,generalized-ising-IS22_5.0.5.0.0.5_softer_periodic,MSE23-w,119072963804935.5,119082223939863.0,119042619292175,1.0,10
ecdf-5,causal-discovery-causal_Link_10_10000,MSE23-w,,,,0.0,10
ecdf-5,ParametricRBACMaintenance_mse20-role_domino_multiple_0.1_8,MSE23-w,40380.4,40655.0,38746,1.0,10
ecdf-5,judgment-aggregation-ja-kemeny-preflib-00049-00000300,MSE23-w,776.9,776.0,776,1.0,10
ecdf-5,ParametricRBACMaintenance_mse20-role_smallcomp_multiple_0.7_6,MSE23-w,252060.0,252060.0,252060,1.0,10
ecdf-5,decision-tree-anneal-un-formula_0.8_2021_atleast_31_max-4_reduced_incomplete_adaboost_3,MSE23-w,354.8,355.0,353,1.0,10
ecdf-5,generalized-ising-IS11_5.0.5.0.0.5_softer_periodic,MSE23-w,112023350499312.4,111991968284801.0,111911777649462,1.0,10
ecdf-5,generalized-ising-IS13_5.0.5.0.0.5_softer_periodic,MSE23-w,119401387482250.0,119401387482250.0,119401387482250,1.0,10
ecdf-5,hs-timetabling-ItalyInstance4.xml,MSE23-w,20267.1,20595.0,18276,1.0,10
ecdf-5,causal-discovery-causal_alarm_9_1000,MSE23-w,24802189.6,23976723.0,19708623,1.0,10
ecdf-5,abstraction-refinement-polysite-pmd,MSE23-w,197784.8,196959.5,196926,1.0,10
ecdf-5,decision-tree-heart-cleveland-un-formula_0.8_2021_atleast_127_max-6_reduced_incomplete_adaboost_2,MSE23-w,71.6,72.0,69,1.0,10
ecdf-5,generalized-ising-IS23_5.0.5.0.0.5_softer_periodic,MSE23-w,118657711325905.6,118663520151734.0,118642619292190,1.0,10
ecdf-5,shiftdesign-limits-10-10_data-1_inst-182_30m.sm-extracted,MSE23-w,,,,0.0,10
ecdf-5,switchingactivitymaximization-SwitchingActivityMaximization_OpenRISC1200_150,MSE23-w,,,,0.0,10
ecdf-5,decision-tree-heart-cleveland-un-formula_0.8_2021_atleast_31_max-4_reduced_incomplete_adaboost_6,MSE23-w,240.0,240.0,240,1.0,10
ecdf-5,ParametricRBACMaintenance_mse20-role_domino_multiple_0.5_1,MSE23-w,186165.1,187835.0,166237,1.0,10
ecdf-5,tcp-tcp_students_112_it_2,MSE23-w,3692.7,3700.5,3660,1.0,10
ecdf-3,correlation-clustering-Rounded_CorrelationClustering_Protein1_UNARY_N290,MSE23-w,25254107.4,24559623.0,22972897,1.0,10
ecdf-3,railway-transport-wg2,MSE23-w,169.4,164.0,137,1.0,10
ecdf-3,correlation-clustering-Rounded_CorrelationClustering_Protein3_UNARY_N220,MSE23-w,19974374.2,20708810.5,15925817,1.0,10
ecdf-3,mpe-random-net-50-5_network-8.net,MSE23-w,47640.4,47919.0,46535,1.0,10
ecdf-3,spot5-1405.wcsp.dir,MSE23-w,460243.3,459447.0,459438,1.0,10
ecdf-3,staff-scheduling-instance8,MSE23-w,9621.8,9719.5,9067,1.0,10
ecdf-3,setcover-rail4284,MSE23-w,,,,0.0,10
ecdf-3,correlation-clustering-Rounded_CorrelationClustering_Vowel_BINARY_N800_D0.200,MSE23-w,87422029.0,87337609.0,85836194,1.0,10
ecdf-3,switchingactivitymaximization-SwitchingActivityMaximization_OpenRISC1200_68,MSE23-w,,,,0.0,10
ecdf-3,correlation-clustering-Rounded_CorrelationClustering_Protein4_BINARY_N320,MSE23-w,14247176.6,14318244.5,13909614,1.0,10
ecdf-3,staff-scheduling-instance2,MSE23-w,844.3,843.5,839,1.0,10
ecdf-3,decision-tree-heart-cleveland-un-formula_0.8_2021_atleast_31_max-4_reduced_incomplete_adaboost_4,MSE23-w,146.0,146.0,146,1.0,10
ecdf-3,causal-discovery-causal_Water_10_1000,MSE23-w,42277988.6,45193159.0,16041455,1.0,10
ecdf-3,ParametricRBACMaintenance_mse20-role_university_multiple_0.5_4,MSE23-w,237118.5,239952.0,227114,1.0,10
ecdf-3,MinimumWeightDominatingSetProblem-delaunay_n24,MSE23-w,259394508.4,260788828.0,241654817,1.0,10
ecdf-3,staff-scheduling-instance9,MSE23-w,7236.5,7232.0,6962,1.0,10
ecdf-3,hs-timetabling-BrazilInstance7.xml,MSE23-w,913.9,914.0,897,1.0,10
ecdf-3,MaxSATQueriesinInterpretableClassifiers-credit_train_8_CNF_5_20,MSE23-w,96521.1,96449.0,96363,1.0,10
ecdf-3,MinimumWeightDominatingSetProblem-soc-livejournal-user-groups,MSE23-w,,,,,0
ecdf-3,relational-inference-pa-1,MSE23-w,6951.4,6985.5,6614,1.0,10
ecdf-3,spot5-1506.wcsp.log,MSE23-w,354532.0,354532.0,354528,1.0,10
ecdf-3,generalized-ising-IS5_5.0.5.0.0.5_softer_periodic,MSE23-w,114925993868143.0,114865634075833.0,114843630201223,1.0,10
ecdf-3,staff-scheduling-instance10,MSE23-w,13727.0,13726.5,13185,1.0,10
ecdf-3,correlation-clustering-Rounded_CorrelationClustering_Ionosphere_BINARY_N260_D0.200,MSE23-w,6932384.2,6920644.0,6884199,1.0,10
ecdf-3,generalized-ising-IS16_5.0.5.0.0.5_softer_periodic,MSE23-w,115258059944605.0,115258059944605.0,115258059944605,1.0,10
ecdf-3,max-realizability-robot-navigation_10,MSE23-w,,,,0.0,10
ecdf-3,abstraction-refinement-polysite-xalan,MSE23-w,203588.3,174144.5,143457,1.0,10
ecdf-3,hs-timetabling-BrazilInstance2.xml,MSE23-w,133.4,132.5,114,1.0,10
ecdf-3,ramsey-ram_k4_n19.ra1,MSE23-w,1096.7,1101.5,1002,1.0,10
ecdf-3,railway-transport-f2030,MSE23-w,5473.7,5498.0,4985,1.0,10
ecdf-3,ParametricRBACMaintenance_mse20-role_domino_multiple_0.6_8,MSE23-w,254281.5,255465.5,240644,1.0,10
ecdf-3,generalized-ising-IS20_5.0.5.0.0.5_softer_periodic,MSE23-w,119388436533625.7,119388436533622.0,119388436533622,1.0,10
ecdf-3,abstraction-refinement-downcast-hsqldb,MSE23-w,30387.0,30383.5,30338,1.0,10
ecdf-3,ParametricRBACMaintenance_mse20-role_smallcomp_multiple_0.7_2,MSE23-w,277410.8,277436.0,277373,1.0,10
ecdf-3,metro-metro_8_8_5_20_10_6_500_1_3.lp.sm-extracted,MSE23-w,195.5,190.0,173,1.0,10
ecdf-3,switchingactivitymaximization-SwitchingActivityMaximization_OpenRISC1200_90,MSE23-w,,,,0.0,10
ecdf-3,setcover-rail4872,MSE23-w,,,,0.0,10
ecdf-3,abstraction-refinement-downcast-avrora,MSE23-w,46733.6,46732.5,46723,1.0,10
ecdf-3,generalized-ising-IS12_5.0.5.0.0.5_softer_periodic,MSE23-w,113123559835195.5,113171466486221.0,113011777649462,1.0,10
ecdf-3,relational-inference-pa-2,MSE23-w,8988.9,8894.0,2969,1.0,10
ecdf-3,switchingactivitymaximization-SwitchingActivityMaximization_OpenRISC1200_70,MSE23-w,,,,0.0,10
ecdf-3,decision-tree-primary-tumor-un-formula_0.8_2021_atleast_63_max-5_reduced_incomplete_adaboost_6,MSE23-w,338.0,338.0,338,1.0,10
ecdf-3,pseudoBoolean-normalized-mps-v2-20-10-sentoy.opb.msat,MSE23-w,,,,0.0,10
ecdf-3,MinimumWeightDominatingSetProblem-bn-human-BNU_1_0025865_session_1-bg,MSE23-w,119425759.3,119425182.5,119422383,1.0,10
ecdf-3,MinimumWeightDominatingSetProblem-sc-rel9,MSE23-w,16490989.2,16716959.5,14727661,1.0,10
ecdf-3,MinimumWeightDominatingSetProblem-channel-500x100x100-b050,MSE23-w,33338660.7,33338735.0,33308311,1.0,10
ecdf-3,shiftdesign-limits-10-10_data-3_inst-003_30m.sm-extracted,MSE23-w,,,,0.0,10
ecdf-3,ParametricRBACMaintenance_mse20-role_university_multiple_0.5_5,MSE23-w,232288.2,235498.0,217302,1.0,10
ecdf-3,decision-tree-primary-tumor-un-formula_0.8_2021_atleast_31_max-4_reduced_incomplete_adaboost_4,MSE23-w,165.0,155.0,155,1.0,10
ecdf-3,spot5-5.wcsp.log,MSE23-w,261.0,261.0,261,1.0,10
ecdf-3,abstraction-refinement-polysite-hsqldb,MSE23-w,198924.0,198498.0,172590,1.0,10
ecdf-3,correlation-clustering-Rounded_CorrelationClustering_Protein4_UNARY_N250,MSE23-w,10751668.7,10229017.5,9844998,1.0,10
ecdf-3,timetabling-dds4,MSE23-w,,,,0.0,10
ecdf-3,abstraction-refinement-downcast-pmd,MSE23-w,4322.8,4321.0,4314,1.0,10
ecdf-3,max-realizability-power-distribution_11_7,MSE23-w,136.3,134.0,127,1.0,10
ecdf-3,staff-scheduling-instance7,MSE23-w,1275.0,1271.0,1184,1.0,10
ecdf-3,railway-transport-r11,MSE23-w,57420723.8,57233007.5,56325655,1.0,10
ecdf-3,switchingactivitymaximization-SwitchingActivityMaximization_OpenRISC1200_72,MSE23-w,,,,0.0,10
ecdf-3,judgment-aggregation-ja-kemeny-preflib-00051-00000011,MSE23-w,698.6,698.5,696,1.0,10
ecdf-3,causal-discovery-causal_Mushroom_7_1000,MSE23-w,300375.4,263844.0,248681,1.0,10
ecdf-3,hs-timetabling-BrazilInstance6.xml,MSE23-w,674.7,680.0,634,1.0,10
ecdf-3,ramsey-ram_k3_n16.ra1,MSE23-w,7271.0,7271.0,7271,1.0,10
ecdf-3,spot5-1401.wcsp.log,MSE23-w,459106.0,459106.0,459106,1.0,10
ecdf-3,ParametricRBACMaintenance_mse20-role_smallcomp_multiple_0.9_6,MSE23-w,282780.4,282836.0,282321,1.0,10
ecdf-3,ParametricRBACMaintenance_mse20-role_university_multiple_0.5_7,MSE23-w,249091.2,248990.0,227648,1.0,10
ecdf-3,MaxSATQueriesinInterpretableClassifiers-toms_test_2_CNF_3_20,MSE23-w,196.1,192.5,162,1.0,10
ecdf-3,generalized-ising-IS4_5.0.5.0.0.5_softer_periodic,MSE23-w,115893857575060.5,115857504490177.0,115857504490145,1.0,10
ecdf-3,causal-discovery-causal_carpo_8_1000,MSE23-w,3074858.4,3513208.5,1041895,1.0,10
ecdf-3,railway-transport-bf2030fvslack,MSE23-w,,,,0.0,10
ecdf-3,drmx-cryptogen-geffe128_7,MSE23-w,809.2,810.0,800,1.0,10
ecdf-3,staff-scheduling-instance4,MSE23-w,1766.2,1757.0,1743,1.0,10
ecdf-3,max-realizability-power-distribution_12_8,MSE23-w,241.5,243.0,221,1.0,10
ecdf-3,abstraction-refinement-polysite-avrora,MSE23-w,99007.5,98482.0,93293,1.0,10
ecdf-3,decision-tree-primary-tumor-un-formula_0.8_2021_atleast_15_max-3_reduced_incomplete_adaboost_2,MSE23-w,90.6,92.0,86,1.0,10
ecdf-3,correlation-clustering-Rounded_CorrelationClustering_Vowel_BINARY_N700_D0.200,MSE23-w,77901611.6,77826619.0,73584635,1.0,10
ecdf-3,generalized-ising-IS3_5.0.5.0.0.5_softer_periodic,MSE23-w,116817046100154.2,116821028223969.5,116801767247989,1.0,10
ecdf-3,decision-tree-primary-tumor-un-formula_0.8_2021_atleast_127_max-6_reduced_incomplete_adaboost_2,MSE23-w,116.6,117.0,115,1.0,10
ecdf-3,correlation-clustering-Rounded_CorrelationClustering_Protein3_TRANSITIVE_N280,MSE23-w,19735821.7,19732538.0,19654608,1.0,10
ecdf-3,switchingactivitymaximization-SwitchingActivityMaximization_OpenRISC1200_200,MSE23-w,,,,0.0,10
