alg_name,ins,ins_set,score
ecdf-5,causal-discovery-causal_Pigs_6_1000,MSE23-w,0.8267556067873546
ecdf-5,shiftdesign-limits-10-10_data-2_inst-003_30m.sm-extracted,MSE23-w,0.0
ecdf-5,ramsey-ram_k3_n14.ra1,MSE23-w,0.9284893918773433
ecdf-5,generalized-ising-IS15_5.0.5.0.0.5_softer_periodic,MSE23-w,0.9981818512905984
ecdf-5,shiftdesign-limits-10-10_data-2_inst-025_30m.sm-extracted,MSE23-w,0.0
ecdf-5,judgment-aggregation-ja-kemeny-preflib-00049-00000451,MSE23-w,0.9887641908412819
ecdf-5,correlation-clustering-Rounded_CorrelationClustering_Protein2_BINARY_N240,MSE23-w,0.9873623770479177
ecdf-5,decision-tree-tic-tac-toe-un-formula_0.8_2021_atleast_15_max-3_reduced_incomplete_adaboost_3,MSE23-w,0.8990534123930265
ecdf-5,ParametricRBACMaintenance_mse20-role_university_multiple_0.4_7,MSE23-w,0.9765941772191521
ecdf-5,MinimumWeightDominatingSetProblem-rgg_n_2_24_s0,MSE23-w,0.9992076523554898
ecdf-5,decision-tree-tic-tac-toe-un-formula_0.8_2021_atleast_15_max-3_reduced_incomplete_adaboost_2,MSE23-w,0.9080419233374668
ecdf-5,decision-tree-primary-tumor-un-formula_0.8_2021_atleast_127_max-6_reduced_incomplete_adaboost_4,MSE23-w,0.9703432559040165
ecdf-5,shiftdesign-limits-10-10_data-1_inst-137_30m.sm-extracted,MSE23-w,0.0
ecdf-5,timetabling-comp12,MSE23-w,0.8665951616829111
ecdf-5,abstraction-refinement-downcast-xalan,MSE23-w,0.9998519818059552
ecdf-5,judgment-aggregation-ja-kemeny-preflib-00049-00000334,MSE23-w,0.9873490761558585
ecdf-5,generalized-ising-IS6_5.0.5.0.0.5_softer_periodic,MSE23-w,0.9987234806578374
ecdf-5,switchingactivitymaximization-SwitchingActivityMaximization_OpenRISC1200_100,MSE23-w,0.0
ecdf-5,staff-scheduling-instance5,MSE23-w,0.714859659630472
ecdf-5,ParametricRBACMaintenance_mse20-role_smallcomp_multiple_0.8_1,MSE23-w,0.9975978383195956
ecdf-5,correlation-clustering-Rounded_CorrelationClustering_Protein2_BINARY_N380,MSE23-w,0.9798840516397067
ecdf-5,staff-scheduling-instance6,MSE23-w,0.8152359563100331
ecdf-5,judgment-aggregation-ja-kemeny-preflib-00049-00000454,MSE23-w,0.9915488372029124
ecdf-5,decision-tree-heart-cleveland-un-formula_0.8_2021_atleast_15_max-3_reduced_incomplete_adaboost_4,MSE23-w,0.9133917386073886
ecdf-5,correlation-clustering-Rounded_CorrelationClustering_Protein2_BINARY_N220,MSE23-w,0.992968728449504
ecdf-5,spot5-1403.wcsp.dir,MSE23-w,0.993541724974323
ecdf-5,generalized-ising-IS9_5.0.5.0.0.5_softer_periodic,MSE23-w,0.9991474724693846
ecdf-5,switchingactivitymaximization-SwitchingActivityMaximization_OpenRISC1200_80,MSE23-w,0.0
ecdf-5,MaxSATQueriesinInterpretableClassifiers-pima_train_6_CNF_3_20,MSE23-w,0.9417265763665489
ecdf-5,abstraction-refinement-downcast-antlr,MSE23-w,0.99982963101652
ecdf-5,causal-discovery-causal_Link_9_100,MSE23-w,0.26643000271362094
ecdf-5,hs-timetabling-BrazilInstance5.xml,MSE23-w,0.0
ecdf-5,timetabling-comp09,MSE23-w,0.6973925078313725
ecdf-5,causal-discovery-causal_Link_10_1000,MSE23-w,0.0
ecdf-5,switchingactivitymaximization-SwitchingActivityMaximization_OpenRISC1200_66,MSE23-w,0.0
ecdf-5,staff-scheduling-instance11,MSE23-w,0.9055016648851003
ecdf-5,decision-tree-tic-tac-toe-un-formula_0.8_2021_atleast_31_max-4_reduced_incomplete_adaboost_2,MSE23-w,0.9452177021737296
ecdf-5,MinimumWeightDominatingSetProblem-web-wikipedia2009,MSE23-w,0.9962249898128718
ecdf-5,correlation-clustering-Rounded_CorrelationClustering_Protein2_UNARY_N220,MSE23-w,0.7728821246706705
ecdf-5,MinimumWeightDominatingSetProblem-inf-road-usa,MSE23-w,0.9998227512640453
ecdf-5,ramsey-ram_k3_n19.ra1,MSE23-w,0.9213942537416496
ecdf-5,staff-scheduling-instance3,MSE23-w,0.9431170289553187
ecdf-5,setcover-rail2536,MSE23-w,0.0
ecdf-5,hs-timetabling-BrazilInstance1.xml,MSE23-w,0.748644642252732
ecdf-5,ParametricRBACMaintenance_mse20-role_domino_multiple_0.2_0,MSE23-w,0.9430475360894789
ecdf-5,relational-inference-pa-3,MSE23-w,0.765128752957592
ecdf-5,shiftdesign-limits-10-10_data-4_inst-003_60m.sm-extracted,MSE23-w,0.0
ecdf-5,ParametricRBACMaintenance_mse20-role_university_multiple_0.1_1,MSE23-w,0.8935723233866117
ecdf-5,generalized-ising-IS17_5.0.5.0.0.5_softer_periodic,MSE23-w,0.9997376991747942
ecdf-5,abstraction-refinement-polysite-bloat,MSE23-w,0.354043328847969
ecdf-5,MinimumWeightDominatingSetProblem-hugebubbles-00020,MSE23-w,0.9998023108105836
ecdf-5,generalized-ising-IS22_5.0.5.0.0.5_softer_periodic,MSE23-w,0.9985155535908335
ecdf-5,causal-discovery-causal_Link_10_10000,MSE23-w,0.0
ecdf-5,ParametricRBACMaintenance_mse20-role_domino_multiple_0.1_8,MSE23-w,0.8417120442404972
ecdf-5,judgment-aggregation-ja-kemeny-preflib-00049-00000300,MSE23-w,0.9891459890942358
ecdf-5,ParametricRBACMaintenance_mse20-role_smallcomp_multiple_0.7_6,MSE23-w,0.9997235973940259
ecdf-5,decision-tree-anneal-un-formula_0.8_2021_atleast_31_max-4_reduced_incomplete_adaboost_3,MSE23-w,0.9905145579545804
ecdf-5,generalized-ising-IS11_5.0.5.0.0.5_softer_periodic,MSE23-w,0.9979390181667208
ecdf-5,generalized-ising-IS13_5.0.5.0.0.5_softer_periodic,MSE23-w,0.9981834701173395
ecdf-5,hs-timetabling-ItalyInstance4.xml,MSE23-w,0.9126988121806635
ecdf-5,causal-discovery-causal_alarm_9_1000,MSE23-w,0.021285023851608662
ecdf-5,abstraction-refinement-polysite-pmd,MSE23-w,0.9999220110712809
ecdf-5,decision-tree-heart-cleveland-un-formula_0.8_2021_atleast_127_max-6_reduced_incomplete_adaboost_2,MSE23-w,0.9306163313987803
ecdf-5,generalized-ising-IS23_5.0.5.0.0.5_softer_periodic,MSE23-w,0.9975006468666168
ecdf-5,shiftdesign-limits-10-10_data-1_inst-182_30m.sm-extracted,MSE23-w,0.0
ecdf-5,switchingactivitymaximization-SwitchingActivityMaximization_OpenRISC1200_150,MSE23-w,0.0
ecdf-5,decision-tree-heart-cleveland-un-formula_0.8_2021_atleast_31_max-4_reduced_incomplete_adaboost_6,MSE23-w,0.9539480285353609
ecdf-5,ParametricRBACMaintenance_mse20-role_domino_multiple_0.5_1,MSE23-w,0.9864296862409159
ecdf-5,tcp-tcp_students_112_it_2,MSE23-w,0.9752281862957732
ecdf-3,correlation-clustering-Rounded_CorrelationClustering_Protein1_UNARY_N290,MSE23-w,0.24557893118267698
ecdf-3,railway-transport-wg2,MSE23-w,0.6193372489706848
ecdf-3,correlation-clustering-Rounded_CorrelationClustering_Protein3_UNARY_N220,MSE23-w,0.308068424013517
ecdf-3,mpe-random-net-50-5_network-8.net,MSE23-w,0.9635534381194943
ecdf-3,spot5-1405.wcsp.dir,MSE23-w,0.9898990147211917
ecdf-3,staff-scheduling-instance8,MSE23-w,0.4420784616948586
ecdf-3,setcover-rail4284,MSE23-w,0.0
ecdf-3,correlation-clustering-Rounded_CorrelationClustering_Vowel_BINARY_N800_D0.200,MSE23-w,0.9882133460538812
ecdf-3,switchingactivitymaximization-SwitchingActivityMaximization_OpenRISC1200_68,MSE23-w,0.0
ecdf-3,correlation-clustering-Rounded_CorrelationClustering_Protein4_BINARY_N320,MSE23-w,0.9257267918756902
ecdf-3,staff-scheduling-instance2,MSE23-w,0.5621775516434256
ecdf-3,decision-tree-heart-cleveland-un-formula_0.8_2021_atleast_31_max-4_reduced_incomplete_adaboost_4,MSE23-w,0.0
ecdf-3,causal-discovery-causal_Water_10_1000,MSE23-w,1.0
ecdf-3,ParametricRBACMaintenance_mse20-role_university_multiple_0.5_4,MSE23-w,0.9574756871827794
ecdf-3,MinimumWeightDominatingSetProblem-delaunay_n24,MSE23-w,0.9997359642530762
ecdf-3,staff-scheduling-instance9,MSE23-w,0.8967490599179732
ecdf-3,hs-timetabling-BrazilInstance7.xml,MSE23-w,0.0
ecdf-3,MaxSATQueriesinInterpretableClassifiers-credit_train_8_CNF_5_20,MSE23-w,0.9805834237371505
ecdf-3,MinimumWeightDominatingSetProblem-soc-livejournal-user-groups,MSE23-w,0.0
ecdf-3,relational-inference-pa-1,MSE23-w,0.6586827482613951
ecdf-3,spot5-1506.wcsp.log,MSE23-w,0.9957306967341848
ecdf-3,generalized-ising-IS5_5.0.5.0.0.5_softer_periodic,MSE23-w,0.9973399046503341
ecdf-3,staff-scheduling-instance10,MSE23-w,0.0
ecdf-3,correlation-clustering-Rounded_CorrelationClustering_Ionosphere_BINARY_N260_D0.200,MSE23-w,0.9748897731056374
ecdf-3,generalized-ising-IS16_5.0.5.0.0.5_softer_periodic,MSE23-w,0.9983947951820703
ecdf-3,max-realizability-robot-navigation_10,MSE23-w,0.0
ecdf-3,abstraction-refinement-polysite-xalan,MSE23-w,0.0
ecdf-3,hs-timetabling-BrazilInstance2.xml,MSE23-w,0.0
ecdf-3,ramsey-ram_k4_n19.ra1,MSE23-w,0.8407782230313365
ecdf-3,railway-transport-f2030,MSE23-w,0.5282928341470523
ecdf-3,ParametricRBACMaintenance_mse20-role_domino_multiple_0.6_8,MSE23-w,0.74494674342438
ecdf-3,generalized-ising-IS20_5.0.5.0.0.5_softer_periodic,MSE23-w,0.9990909112915819
ecdf-3,abstraction-refinement-downcast-hsqldb,MSE23-w,0.08694190656783313
ecdf-3,ParametricRBACMaintenance_mse20-role_smallcomp_multiple_0.7_2,MSE23-w,0.9989336888576436
ecdf-3,metro-metro_8_8_5_20_10_6_500_1_3.lp.sm-extracted,MSE23-w,0.48807861589372503
ecdf-3,switchingactivitymaximization-SwitchingActivityMaximization_OpenRISC1200_90,MSE23-w,0.0
ecdf-3,setcover-rail4872,MSE23-w,0.0
ecdf-3,abstraction-refinement-downcast-avrora,MSE23-w,0.9994284906603582
ecdf-3,generalized-ising-IS12_5.0.5.0.0.5_softer_periodic,MSE23-w,0.9980660162086622
ecdf-3,relational-inference-pa-2,MSE23-w,0.6018794002946148
ecdf-3,switchingactivitymaximization-SwitchingActivityMaximization_OpenRISC1200_70,MSE23-w,0.0
ecdf-3,decision-tree-primary-tumor-un-formula_0.8_2021_atleast_63_max-5_reduced_incomplete_adaboost_6,MSE23-w,0.6930481283422459
ecdf-3,pseudoBoolean-normalized-mps-v2-20-10-sentoy.opb.msat,MSE23-w,0.0
ecdf-3,MinimumWeightDominatingSetProblem-bn-human-BNU_1_0025865_session_1-bg,MSE23-w,0.9999642567707514
ecdf-3,MinimumWeightDominatingSetProblem-sc-rel9,MSE23-w,0.9964946743129548
ecdf-3,MinimumWeightDominatingSetProblem-channel-500x100x100-b050,MSE23-w,0.9994089546566919
ecdf-3,shiftdesign-limits-10-10_data-3_inst-003_30m.sm-extracted,MSE23-w,0.0
ecdf-3,ParametricRBACMaintenance_mse20-role_university_multiple_0.5_5,MSE23-w,0.8997657167023009
ecdf-3,decision-tree-primary-tumor-un-formula_0.8_2021_atleast_31_max-4_reduced_incomplete_adaboost_4,MSE23-w,0.7403314917127072
ecdf-3,spot5-5.wcsp.log,MSE23-w,0.9821722855523841
ecdf-3,abstraction-refinement-polysite-hsqldb,MSE23-w,0.0
ecdf-3,correlation-clustering-Rounded_CorrelationClustering_Protein4_UNARY_N250,MSE23-w,0.7762486021106467
ecdf-3,timetabling-dds4,MSE23-w,0.0
ecdf-3,abstraction-refinement-downcast-pmd,MSE23-w,0.9946459929532541
ecdf-3,max-realizability-power-distribution_11_7,MSE23-w,1.0
ecdf-3,staff-scheduling-instance7,MSE23-w,0.29364536800695124
ecdf-3,railway-transport-r11,MSE23-w,0.0
ecdf-3,switchingactivitymaximization-SwitchingActivityMaximization_OpenRISC1200_72,MSE23-w,0.0
ecdf-3,judgment-aggregation-ja-kemeny-preflib-00051-00000011,MSE23-w,0.9831859649686663
ecdf-3,causal-discovery-causal_Mushroom_7_1000,MSE23-w,0.8938392542343552
ecdf-3,hs-timetabling-BrazilInstance6.xml,MSE23-w,0.0
ecdf-3,ramsey-ram_k3_n16.ra1,MSE23-w,0.966283223685679
ecdf-3,spot5-1401.wcsp.log,MSE23-w,0.9965221431775309
ecdf-3,ParametricRBACMaintenance_mse20-role_smallcomp_multiple_0.9_6,MSE23-w,0.9951602116690846
ecdf-3,ParametricRBACMaintenance_mse20-role_university_multiple_0.5_7,MSE23-w,0.8968707489591278
ecdf-3,MaxSATQueriesinInterpretableClassifiers-toms_test_2_CNF_3_20,MSE23-w,0.3506852153768361
ecdf-3,generalized-ising-IS4_5.0.5.0.0.5_softer_periodic,MSE23-w,0.9977906989103345
ecdf-3,causal-discovery-causal_carpo_8_1000,MSE23-w,0.5682503923883705
ecdf-3,railway-transport-bf2030fvslack,MSE23-w,0.0
ecdf-3,drmx-cryptogen-geffe128_7,MSE23-w,0.9658380114835406
ecdf-3,staff-scheduling-instance4,MSE23-w,0.5981100144116572
ecdf-3,max-realizability-power-distribution_12_8,MSE23-w,1.0
ecdf-3,abstraction-refinement-polysite-avrora,MSE23-w,0.9088741833714234
ecdf-3,decision-tree-primary-tumor-un-formula_0.8_2021_atleast_15_max-3_reduced_incomplete_adaboost_2,MSE23-w,0.8422328986501947
ecdf-3,correlation-clustering-Rounded_CorrelationClustering_Vowel_BINARY_N700_D0.200,MSE23-w,0.988393561127879
ecdf-3,generalized-ising-IS3_5.0.5.0.0.5_softer_periodic,MSE23-w,0.9981539760197947
ecdf-3,decision-tree-primary-tumor-un-formula_0.8_2021_atleast_127_max-6_reduced_incomplete_adaboost_2,MSE23-w,0.8285474156044265
ecdf-3,correlation-clustering-Rounded_CorrelationClustering_Protein3_TRANSITIVE_N280,MSE23-w,0.763822009062151
ecdf-3,switchingactivitymaximization-SwitchingActivityMaximization_OpenRISC1200_200,MSE23-w,0.0
ecdf-3,setcover-rail507,MSE23-w,0.9748170537449905
ecdf-3,hs-timetabling-BrazilInstance4.xml,MSE23-w,0.0
ecdf-3,staff-scheduling-instance12,MSE23-w,0.17660381864876507
ecdf-3,shiftdesign-limits-10-10_data-1_inst-084_30m.sm-extracted,MSE23-w,0.0
ecdf-3,shiftdesign-limits-10-10_data-2_inst-030_30m.sm-extracted,MSE23-w,0.0
ecdf-3,decision-tree-australian-credit-un-formula_0.8_2021_atleast_31_max-4_reduced_incomplete_adaboost_5,MSE23-w,0.0
ecdf-3,timetabling-comp02,MSE23-w,0.05957183844625911
ecdf-3,decision-tree-anneal-un-formula_0.8_2021_atleast_31_max-4_reduced_incomplete_adaboost_5,MSE23-w,0.0
ecdf-3,generalized-ising-IS7_5.0.5.0.0.5_softer_periodic,MSE23-w,0.9985995153354962
ecdf-3,spot5-1403.wcsp.log,MSE23-w,0.9960784472719393
ecdf-3,hs-timetabling-FinlandSecondarySchool.xml,MSE23-w,0.0
ecdf-3,shiftdesign-limits-10-10_data-3_inst-002_30m.sm-extracted,MSE23-w,0.0
ecdf-3,causal-discovery-causal_Pigs_6_1000,MSE23-w,0.7421849935404575
ecdf-3,shiftdesign-limits-10-10_data-2_inst-003_30m.sm-extracted,MSE23-w,0.0
ecdf-3,ramsey-ram_k3_n14.ra1,MSE23-w,0.9557637703627266
ecdf-3,generalized-ising-IS15_5.0.5.0.0.5_softer_periodic,MSE23-w,0.9981079036857086
ecdf-3,shiftdesign-limits-10-10_data-2_inst-025_30m.sm-extracted,MSE23-w,0.0
ecdf-3,judgment-aggregation-ja-kemeny-preflib-00049-00000451,MSE23-w,0.9849941387749709
ecdf-3,correlation-clustering-Rounded_CorrelationClustering_Protein2_BINARY_N240,MSE23-w,0.9882225094676192
ecdf-3,decision-tree-tic-tac-toe-un-formula_0.8_2021_atleast_15_max-3_reduced_incomplete_adaboost_3,MSE23-w,0.5835805459887534
ecdf-3,ParametricRBACMaintenance_mse20-role_university_multiple_0.4_7,MSE23-w,0.8865653731958133
ecdf-3,MinimumWeightDominatingSetProblem-rgg_n_2_24_s0,MSE23-w,0.9992076523554898
ecdf-3,decision-tree-tic-tac-toe-un-formula_0.8_2021_atleast_15_max-3_reduced_incomplete_adaboost_2,MSE23-w,0.7236278195488721
ecdf-3,decision-tree-primary-tumor-un-formula_0.8_2021_atleast_127_max-6_reduced_incomplete_adaboost_4,MSE23-w,0.5940594059405939
ecdf-3,shiftdesign-limits-10-10_data-1_inst-137_30m.sm-extracted,MSE23-w,0.0
ecdf-3,timetabling-comp12,MSE23-w,0.04094276094276094
ecdf-3,abstraction-refinement-downcast-xalan,MSE23-w,0.9997848547756046
ecdf-3,judgment-aggregation-ja-kemeny-preflib-00049-00000334,MSE23-w,0.9819236536090967
ecdf-3,generalized-ising-IS6_5.0.5.0.0.5_softer_periodic,MSE23-w,0.9986951605497125
ecdf-3,switchingactivitymaximization-SwitchingActivityMaximization_OpenRISC1200_100,MSE23-w,0.0
ecdf-3,staff-scheduling-instance5,MSE23-w,0.38218462931607766
ecdf-3,ParametricRBACMaintenance_mse20-role_smallcomp_multiple_0.8_1,MSE23-w,0.9953322735772652
ecdf-3,correlation-clustering-Rounded_CorrelationClustering_Protein2_BINARY_N380,MSE23-w,0.9802935299521138
ecdf-3,staff-scheduling-instance6,MSE23-w,0.415539694308846
ecdf-3,judgment-aggregation-ja-kemeny-preflib-00049-00000454,MSE23-w,0.9823406207709459
ecdf-3,decision-tree-heart-cleveland-un-formula_0.8_2021_atleast_15_max-3_reduced_incomplete_adaboost_4,MSE23-w,0.0
ecdf-3,correlation-clustering-Rounded_CorrelationClustering_Protein2_BINARY_N220,MSE23-w,0.9908863591139474
ecdf-3,spot5-1403.wcsp.dir,MSE23-w,0.9899113519962854
ecdf-3,generalized-ising-IS9_5.0.5.0.0.5_softer_periodic,MSE23-w,0.9990603584765104
ecdf-3,switchingactivitymaximization-SwitchingActivityMaximization_OpenRISC1200_80,MSE23-w,0.0
ecdf-3,MaxSATQueriesinInterpretableClassifiers-pima_train_6_CNF_3_20,MSE23-w,0.9704888436153842
ecdf-3,abstraction-refinement-downcast-antlr,MSE23-w,0.6493594338577936
ecdf-3,causal-discovery-causal_Link_9_100,MSE23-w,0.3542985027037331
ecdf-3,hs-timetabling-BrazilInstance5.xml,MSE23-w,0.0
ecdf-3,timetabling-comp09,MSE23-w,0.4002144496224068
ecdf-3,causal-discovery-causal_Link_10_1000,MSE23-w,0.0
ecdf-3,switchingactivitymaximization-SwitchingActivityMaximization_OpenRISC1200_66,MSE23-w,0.0
ecdf-3,staff-scheduling-instance11,MSE23-w,0.3374568089813432
ecdf-3,decision-tree-tic-tac-toe-un-formula_0.8_2021_atleast_31_max-4_reduced_incomplete_adaboost_2,MSE23-w,0.5800880255800416
ecdf-3,MinimumWeightDominatingSetProblem-web-wikipedia2009,MSE23-w,0.9962249898128718
